股票[S]	股票代码[0]	股票名称[1]	昨日收盘价[2]	昨日结算价[3]	昨日持仓量[4]	涨停价[5]	跌停价[6]	总股本[7]	流通盘[8]	合约数量乘数[9]	最小变动价位[18]	上市日[20]	到期日[21]	合约在RZRK的代码[32]	合约在交易所的代码[33]	利息额[35]	除权除息[36]	停牌[37]	创建日[19]	限价单最大下单量（买）[16]	限价单最小下单量（买）[17]	投资者适当性管理分类[50]	最小回购天数[52]	最大回购天数[53]	证券类型 1.全国股转：标识分层信息[57]	证券种类和属性高位[69]	证券种类和属性低位[70]	要约收购信息[68]
109146	109146	青岛1403	100.00	0.00	0	100000.00	0.00	7500000	0	1	0.001	20140825		109146	109146	1490.00	N	0		0	0	0	0	0		4214784	0	
109148	109148	浙江1402	100.00	0.00	0	100000.00	0.00	41100000	0	1	0.001	20140826		109148	109148	1450.00	N	0		0	0	0	0	0		4214784	0	
109149	109149	浙江1403	100.00	0.00	0	100000.00	0.00	41100000	0	1	0.001	20140826		109149	109149	1471.00	N	0		0	0	0	0	0		4214784	0	
109151	109151	北京1402	100.00	0.00	0	100000.00	0.00	31500000	0	1	0.001	20140828		109151	109151	1431.00	N	0		0	0	0	0	0		4214784	0	
109152	109152	北京1403	100.00	0.00	0	100000.00	0.00	31500000	0	1	0.001	20140828		109152	109152	1452.00	N	0		0	0	0	0	0		4214784	0	
109154	109154	上海1402	100.00	0.00	0	100000.00	0.00	37800000	0	1	0.001	20140918		109154	109154	1202.00	N	0		0	0	0	0	0		4214784	0	
109155	109155	上海1403	100.00	0.00	0	100000.00	0.00	37800000	0	1	0.001	20140918		109155	109155	1233.00	N	0		0	0	0	0	0		4214784	0	
109158	109158	地债1413	100.00	0.00	0	100000.00	0.00	207000000	0	1	0.001	20140930		109158	109158	1027.00	N	0		0	0	0	0	0		4214784	0	
109160	109160	深圳1402	100.00	0.00	0	100000.00	0.00	12600000	0	1	0.001	20141030		109160	109160	643.00	N	0		0	0	0	0	0		4214784	0	
109161	109161	深圳1403	100.00	0.00	0	100000.00	0.00	12600000	0	1	0.001	20141030		109161	109161	647.00	N	0		0	0	0	0	0		4214784	0	
109163	109163	江苏1502	100.00	0.00	0	100000.00	0.00	156600000	500000	1	0.001	20150525		109163	109163	1880.00	N	0		0	0	0	0	0		4214784	0	
109164	109164	江苏1503	100.00	0.00	0	100000.00	0.00	156600000	0	1	0.001	20150525		109164	109164	2055.00	N	0		0	0	0	0	0		4214784	0	
109165	109165	江苏1504	100.00	0.00	0	100000.00	0.00	104400000	0	1	0.001	20150525		109165	109165	336.00	N	0		0	0	0	0	0		4214784	0	
109167	109167	新疆1502	100.00	0.00	0	100000.00	0.00	17700000	0	1	0.001	20150528		109167	109167	1825.00	N	0		0	0	0	0	0		4214784	0	
109168	109168	新疆1503	100.00	0.00	0	100000.00	0.00	17700000	0	1	0.001	20150528		109168	109168	2003.00	N	0		0	0	0	0	0		4214784	0	
